code_insee;mediane_du_revenu_disponible_par_uc_2020;part_des_60-74_ans_2021;part_des_moins_de_15_ans_2021;part_des_15-29_ans_2021;part_des_30-44_ans_2021;part_des_45-59_ans_2021;nombre_grandes_surfaces_2023;nombre_de_superettes_et_epieries;nombre_boulangeries_et_patisseries;nombre_ecoles_primaires_maternelles_elementaires;nombre_de_colleges;nombre_de_lycees;nombre_de_medecins_generalistes;nombre_de_dentistes;nombre_de_pharmacies;taux_evolution;taux_evolution_due_solde_migratoire;taux_evolution_due_solde_naturel;nombre_d_equipements_sportifs;nombre_de_festivals
64233;20490;20.4;15.3;13.3;16.1;17.6;1;0;2;2;1;0;4;2;1;-0.77;1.16;-1.94;11;0.0
64256;21750;18.5;18.5;15.3;20.6;18.6;2;3;4;4;2;2;7;6;3;2.43;2.31;0.12;31;0.0
64260;21140;18.1;16.4;12.5;18.8;24.9;6;9;12;12;2;1;15;21;4;1.45;1.67;-0.22;45;6.0
64320;21130;29.1;13.3;9.2;13.0;19.0;1;3;4;2;1;0;2;1;1;0.01;1.22;-1.2;15;0.0
64331;21120;20.4;15.6;11.4;18.2;17.6;1;0;1;1;1;0;4;0;1;-0.53;0.13;-0.66;9;0.0
64371;20250;23.5;12.5;14.6;13.4;17.3;2;3;6;3;2;3;5;5;1;-0.08;1.14;-1.23;17;1.0
64405;24230;19.0;18.1;13.4;17.9;20.5;3;0;4;4;1;1;12;7;1;0.8;0.75;0.05;32;0.0
64410;18570;19.3;14.6;15.3;14.1;20.4;4;2;3;5;1;2;4;4;4;-1.84;-1.48;-0.36;31;3.0
64416;20500;22.4;12.5;14.9;12.2;19.9;1;1;2;2;1;0;2;1;2;0.14;2.06;-1.91;13;1.0
64417;21560;21.7;13.6;13.6;15.2;18.9;0;1;8;3;2;3;11;10;4;-0.41;0.69;-1.1;22;1.0
64422;20800;20.8;11.8;14.7;14.8;22.0;6;6;14;8;3;5;19;10;6;-0.31;0.74;-1.05;56;4.0
64430;21620;20.6;13.3;15.0;14.3;19.4;9;4;10;9;4;5;10;12;5;0.02;0.69;-0.67;65;2.0
64453;22270;22.2;16.0;12.9;15.5;20.0;1;0;3;2;2;0;5;2;1;-0.07;1.08;-1.16;18;0.0
64485;21110;22.1;11.3;15.0;13.8;17.2;1;6;7;3;2;2;6;4;3;-0.87;0.84;-1.71;20;0.0
64493;20890;19.4;10.0;21.7;13.7;16.0;1;3;4;3;2;1;11;10;3;1.74;3.55;-1.81;23;0.0
64499;20820;26.3;10.8;10.1;12.2;20.5;1;4;5;2;2;0;7;5;2;-0.7;1.18;-1.88;23;1.0
64513;20520;22.1;12.5;11.6;13.2;21.7;1;0;3;2;2;1;3;4;2;-0.56;1.35;-1.92;11;0.0
64519;25190;19.1;18.1;14.3;17.8;22.9;5;3;4;3;2;0;5;2;1;0.69;0.48;0.2;19;1.0
65025;21730;26.6;10.8;9.4;13.4;17.9;2;3;5;3;1;1;5;3;2;-0.74;0.8;-1.54;13;1.0
65031;19780;20.5;14.3;13.4;17.0;20.4;1;2;4;1;1;0;5;2;1;-0.54;-0.43;-0.11;4;0.0
65059;20150;24.7;10.5;11.2;13.5;20.3;2;6;14;8;2;1;17;6;8;-1.3;0.21;-1.51;25;7.0
65129;20030;27.9;10.2;9.9;12.6;16.5;1;0;3;1;0;0;3;3;1;-0.04;3.01;-3.05;7;0.0
65138;21000;21.5;11.6;13.4;15.3;25.6;3;7;7;2;0;0;3;0;1;-1.23;-0.88;-0.35;11;1.0
65258;20040;22.3;12.1;15.2;14.5;21.2;5;2;10;4;1;1;7;5;3;-0.24;0.56;-0.8;15;0.0
65287;20580;24.7;8.1;8.9;10.3;20.4;1;0;1;1;1;0;3;1;1;0.24;3.89;-3.64;5;0.0
65304;19660;22.9;12.9;12.7;12.6;20.1;1;3;4;1;1;0;4;7;2;-1.38;0.4;-1.77;15;1.0
65375;20040;20.2;14.8;13.3;14.0;19.5;1;0;2;1;0;0;4;1;2;-0.25;2.3;-2.55;8;0.0
65388;21530;20.9;6.7;23.5;20.0;18.3;1;8;5;1;0;0;7;2;1;-0.29;-0.12;-0.18;11;0.0
65389;22450;22.6;15.8;10.2;13.5;21.1;0;1;2;1;1;0;4;0;1;0.66;2.26;-1.6;5;0.0
65447;21880;23.4;12.4;12.9;16.7;21.1;1;1;2;2;1;0;4;1;1;-1.15;-1.22;0.08;8;0.0
65452;19100;22.2;9.1;11.4;11.0;17.6;0;1;3;1;1;0;3;4;1;-1.14;1.24;-2.38;7;0.0
65460;20310;22.1;12.0;15.2;13.3;19.4;2;1;4;3;2;3;4;11;3;-0.7;0.79;-1.49;28;0.0
66003;17930;28.9;9.1;10.3;9.8;20.4;2;5;7;1;0;0;12;6;2;0.34;1.76;-1.42;17;2.0
66004;20900;25.8;11.7;12.9;16.7;24.9;0;3;4;0;0;0;4;1;1;0.34;0.84;-0.5;12;1.0
66009;19020;24.4;13.1;11.5;12.4;22.1;0;2;2;2;1;0;2;0;1;0.6;2.33;-1.73;15;0.0
66016;21550;27.6;9.4;10.3;10.8;19.4;1;5;10;2;0;0;8;3;2;-0.35;1.22;-1.58;21;1.0
66024;19640;24.6;14.1;12.2;14.1;19.0;4;6;6;2;0;0;9;11;2;-0.71;-0.1;-0.61;13;0.0
