Code;M�diane du revenu disponible par UC 2020;Part des 60-74 ans 2021;Part des moins de 15 ans 2021;Part des 15-29 ans 2021;Part des 30-44 ans 2021;Part des 45-59 ans 2021;Nombre grandes surfaces 2023;Nombre de sup�rettes et �pieries;Nombre boulangeries et patisseries;Nombre �coles primaires maternelles �l�mentaires;Nombre de coll�ges;Nombre de lyc�es;Nombre de m�decins g�n�ralistes;Nombre de dentistes;Nombre de pharmacies
71495;20850;21.3;16.6;12.9;13.4;17.7;0;1;1;1;0;0;3;0;1
71496;24690;26.9;10.4;14.2;16.4;26.1;0;0;0;1;0;0;0;0;0
71497;25450;21.4;18.6;12.1;16.6;19.9;2;1;1;1;0;0;1;0;1
71498;21680;23.1;14.1;14.8;15.4;17.4;0;0;0;0;0;0;0;0;0
71499;21160;20;17.5;12.5;17.8;20.9;1;1;2;4;1;0;2;0;1
71500;26010;34.7;5.3;10.6;8.5;30.6;0;0;0;0;0;0;0;0;0
71501;22630;24.6;11.3;9.8;16.2;29.6;0;0;0;0;0;0;0;0;0
71502;24150;20.4;17.6;12.1;15.9;25.6;0;0;3;1;0;0;0;0;0
71503;23430;21.1;11.7;11.7;15.6;29.7;0;0;0;0;0;0;0;0;0
71504;N/A - r�sultat non disponible;23.8;13.8;8.8;17.6;21.2;0;0;0;0;0;0;0;0;0
71505;N/A - r�sultat non disponible;29.9;10.4;3.9;19.5;20.8;0;0;0;0;0;0;0;0;0
71506;21960;17.9;17.4;12.4;19.1;22.7;0;1;1;1;0;0;0;0;0
71507;23350;25.9;13.5;12.3;14.1;20.1;0;0;0;0;0;0;0;0;0
71508;19870;27.4;14;11.3;12.3;23.1;0;0;2;1;0;0;0;0;0
71509;21180;22.5;18;15.4;16.8;18;0;1;0;1;0;0;0;0;0
71510;21550;25.6;10.3;7.8;10.5;19.8;0;0;1;0;0;0;0;0;0
71512;21140;18.1;14.3;15.3;16.1;22.2;2;2;4;2;1;0;5;2;1
71513;23790;21.5;19.3;13.2;16.5;21.4;0;0;1;1;0;0;0;0;0
71514;20910;24.9;19.3;11.7;20.7;14.9;0;0;0;1;0;0;0;0;0
71515;26860;20.6;16.7;13.7;14.7;16.7;0;0;0;0;0;0;0;0;0
71516;20900;24.4;17.5;12.7;16.1;18.9;0;0;0;1;0;0;0;0;0
71517;21020;18.2;18;13;20;21.1;0;0;0;0;0;0;0;0;0
71518;24560;23;17.3;11.6;19.6;20.5;0;0;0;1;0;0;0;0;0
71519;21320;17.5;21.1;13.3;25.4;14.4;0;0;0;0;0;0;0;0;0
71520;22020;18.3;14.9;12.9;18.8;27;0;0;1;1;0;0;0;0;0
71521;N/A - r�sultat non disponible;27.5;10.4;11.3;9.4;21.9;0;0;0;0;0;0;0;0;0
71522;22070;19.9;20.8;13.6;18.6;18.7;0;0;3;1;0;0;0;0;1
71523;20180;21.2;16.3;14.7;18.3;19.7;0;0;2;2;0;0;1;0;0
71524;22640;31.2;13.1;7.4;12.5;23.3;0;0;0;1;0;0;0;0;0
71525;25340;16.5;22.3;11.5;20.7;22.8;0;0;1;1;0;0;0;0;0
71526;27090;27.2;16.7;10.3;19.8;17.5;0;0;0;1;0;0;0;0;0
71527;21420;12.3;22;7.5;20.3;26.2;0;0;0;1;0;0;0;0;0
71528;20940;24.4;15.9;10.8;14.9;21.3;0;1;1;2;0;0;1;0;0
71529;21380;31.6;11.8;8.7;14.5;20.8;0;0;0;0;0;0;0;0;0
71530;21620;27.2;10.6;13.5;12.6;25.3;0;1;0;1;0;0;0;0;0
71531;17830;24.5;14.9;12.2;13.5;25.2;0;1;0;1;0;0;0;0;0
71532;N/A - r�sultat non disponible;16;4.6;33.9;19.1;17;0;0;0;0;0;0;0;0;0
71533;22760;22.4;13.2;14.9;14.3;22.6;0;0;0;1;0;0;0;0;0
71534;19070;23.4;12.5;11.7;16.3;28.8;0;0;0;0;0;0;0;0;0
71535;22080;26.1;14.3;13.1;13.2;22.7;0;0;0;1;0;0;0;0;0
71537;19960;28.2;15.2;8;16.6;18.1;0;0;0;0;0;0;0;0;0
71538;21960;20.9;17;14.3;18.1;18.5;0;0;0;1;0;0;0;0;0
71539;N/A - r�sultat non disponible;21.5;19;5.1;27.8;21.5;0;0;0;0;0;0;0;0;0
71540;19380;20.8;21.5;14.7;15.9;17;2;1;2;2;0;0;1;0;2
71541;20010;25.1;16.2;10.9;16.8;19.3;0;0;0;1;0;0;0;0;0
71542;20590;26.5;10.8;9;14.5;16.6;1;1;3;2;0;0;1;0;1
71543;20730;21.1;13.5;15.3;14.6;19.2;4;8;7;3;1;2;11;5;4
71544;22890;13.8;17.3;9.3;19.7;27.2;0;0;0;0;0;0;0;0;0
71545;20440;19.8;14.1;13.3;14.9;18.8;0;1;1;1;0;0;3;2;1
71546;20950;21.9;15.2;15.8;16.4;21.4;0;0;0;1;0;0;0;0;0
71547;21830;27.2;19.2;8.3;16;17.1;0;0;0;0;0;0;0;0;0
71548;22670;20.4;18.3;10.1;21.4;21.8;0;0;0;1;0;0;0;0;0
71549;20430;33.8;11.9;11.7;11.7;17.9;0;0;0;0;0;0;0;0;0
71550;21950;16.9;19;12.5;19.1;21.9;0;0;1;1;0;0;0;0;0
71551;22270;26.9;15;8.5;18.3;27;0;0;0;0;0;0;0;0;0
71552;20160;26.2;13.1;11.9;15.8;22.5;0;0;1;1;0;0;0;0;0
71553;21680;22.7;18.4;8;17.2;21.8;0;0;0;0;0;0;0;0;0
71554;19830;28.2;11.8;10.9;9.9;21.8;0;0;1;0;0;0;0;0;0
71555;23990;14.6;13.2;20.6;22.2;21.8;0;0;3;2;1;1;1;0;1
71556;22660;16.9;21.6;11.7;19.6;20.8;1;0;1;1;0;0;0;0;0
71557;21760;19.2;21.9;11.7;19.6;22.5;0;0;0;1;0;0;0;0;0
71558;21660;22.7;13.4;13.3;14.7;19.6;0;1;1;1;0;0;1;0;1
71559;21520;28.2;10;9.3;10;24.8;2;0;0;1;0;0;0;0;0
71561;22010;24.7;13.4;11.4;9.9;25.6;0;0;0;0;0;0;0;0;0
71562;21380;24.7;20.9;10.7;19.1;18.1;0;0;0;0;0;0;0;0;0
71563;N/A - r�sultat non disponible;26.6;11.4;16.4;7.6;27.8;0;0;0;0;0;0;0;0;0
71564;21170;23.8;18.4;9.2;18.9;18.7;0;0;0;1;0;0;0;0;0
71565;21520;23.3;16.1;11.1;16;22.2;0;0;0;1;0;0;0;0;0
71566;19130;21.2;13.8;15.5;15.4;20.2;1;0;3;2;1;0;2;0;1
71567;28470;22.6;15;7.6;19.8;23.9;0;0;0;1;0;0;0;0;0
71568;N/A - r�sultat non disponible;17;9.5;24.5;9.5;24.5;0;0;0;0;0;0;0;0;0
71570;21420;25.2;16.6;8.9;18.7;20.9;0;0;0;1;0;0;0;0;0
71571;20430;27.1;13.8;14.3;12.5;21;0;0;0;1;0;0;0;0;0
71572;25180;20.1;21;13.6;16.7;21.4;0;0;0;0;0;0;0;0;0
71573;23050;28.1;13.1;8.4;12;22.4;0;0;0;0;0;0;0;0;0
71574;23950;18.9;20.3;11.6;22.5;18.6;0;1;0;1;0;0;0;0;0
71576;21280;23.3;15.8;11.5;12.9;20.4;0;0;0;0;0;0;0;0;0
71577;24140;15.8;23.3;13;21.4;22.8;0;0;0;0;0;0;0;0;0
71578;22710;22.4;13.9;11.3;17.1;25.2;0;0;0;1;0;0;0;0;0
71579;21550;16.6;25.5;7.1;24.9;16;0;0;0;1;0;0;0;0;0
71580;21860;25.8;15.2;10.7;16.1;23.2;0;0;0;1;0;0;0;0;0
71581;20110;20.4;16.9;13.2;13.6;23.3;0;0;0;1;0;0;0;0;0
71582;21980;26.4;15.6;8.7;16.9;20.7;0;0;0;1;0;0;0;0;0
71583;26610;24.7;14.8;10.8;18.5;18.2;1;0;2;1;0;0;0;0;0
71584;23500;18.2;17;12.8;18.4;22.8;0;1;1;1;0;0;1;0;0
71585;25010;20.7;17.9;11.4;16.6;26.7;0;0;2;2;0;0;1;0;0
71586;21350;21.3;18.1;8.4;19.9;20.7;0;0;0;0;0;0;0;0;0
71588;23140;22.8;14.7;13.8;14.6;25.7;0;2;2;1;0;0;0;0;0
71589;20930;20.2;16.9;12.2;14.9;22;0;0;0;1;0;0;1;0;0
71590;23660;25.7;20.6;10.7;16.7;20;0;0;0;0;0;0;0;0;0
71591;24200;19.7;20;11.1;20;19.5;0;0;0;0;0;0;0;0;1
72001;23960;17.8;21.8;13.8;20;22.6;0;0;0;1;0;0;1;0;0
72002;21870;25.6;16.1;13.6;16.1;19.6;0;0;0;0;0;0;0;0;0
72003;18430;17.5;18.8;15.8;14.5;19;4;1;4;11;2;2;9;5;4
72004;22520;10.3;25.9;14.9;22.9;20.6;0;0;0;0;0;0;0;0;0
72005;21950;21.7;21.2;11.3;19.2;17.9;0;0;0;1;1;0;0;0;0
72006;23160;23.4;16;14;14.4;21.5;4;1;3;1;0;0;0;0;1
72007;21130;20.1;21;15;22.7;16.9;0;0;0;1;0;0;0;0;0
72008;22460;20.5;17.4;14.3;16;18.8;3;1;4;4;1;1;6;4;2
72009;20720;14.4;23.4;14.5;22.4;21.4;0;0;1;0;0;0;0;0;0
72010;22360;20.9;14.8;12.8;14.9;26.1;0;0;0;1;0;0;0;0;0
72011;20220;17.2;19.5;15.4;17.5;21;0;0;0;1;0;0;0;0;0
72012;22940;16.4;18.4;15.5;19.3;21.2;0;0;0;1;0;0;0;0;0
72013;20120;21.8;15.1;14.3;15.2;20.4;0;0;2;2;0;0;1;0;1
72015;19650;19.3;21;14;21;17.5;0;0;0;0;0;0;0;0;0
72016;20690;16.6;19.5;16.3;17.3;19.3;0;1;1;2;0;0;0;0;1
72017;21180;11.6;23.5;15.7;24.4;19.8;0;0;0;1;0;0;0;0;0
72018;N/A - r�sultat non disponible;18;11.2;7.8;25.9;30.4;0;0;0;0;0;0;0;0;0
72019;20160;13.4;22;17.2;18.1;25.5;0;0;0;1;0;0;0;0;0
72020;22940;19.7;18.5;13.4;17.7;25.6;0;0;0;1;0;0;0;0;0
72021;21270;15.3;17.6;13.4;20.5;24.8;0;0;0;1;0;0;0;0;0
72022;21120;13;20.7;17.2;17.9;20.7;0;0;1;1;0;0;0;0;0
72023;20910;16.1;19.4;14.1;18.4;19.4;1;0;2;2;1;0;5;1;1
72024;24200;19.2;18.2;13.3;18.6;21.6;1;0;3;2;0;0;6;0;1
72025;21560;17.4;17.4;14.9;17.5;23.4;0;2;1;3;0;0;0;0;1
72026;22320;16.9;19.5;14.7;18.9;20.5;0;1;1;1;0;0;3;0;1
72027;20870;22.3;11.9;15.2;14.1;24.2;0;0;0;1;0;0;0;0;0
72028;20170;21.7;21.4;12;15.3;24.2;0;0;0;1;0;0;0;0;0
72029;20610;19.4;11.6;15.4;12.6;17.5;2;1;1;2;2;0;5;4;2
72031;21450;12;24.2;15.2;24.3;19.1;0;0;0;1;0;0;0;0;0
72032;21660;23.7;16;12.2;13.3;29;0;0;2;1;0;0;0;0;0
72034;24040;21.6;18.7;10;16.6;24.6;0;0;0;0;0;0;0;0;0
72035;21400;25.8;12.6;11.5;11.7;19.9;2;1;2;2;1;0;6;1;1
72036;21950;18.1;23.6;13.7;20.6;17.8;0;0;0;0;0;0;0;0;0
72037;18230;16.6;23.3;9.9;16.6;24.1;0;0;0;0;0;0;0;0;0
72038;20890;16.8;20.8;16.2;21.1;18.7;0;0;0;1;0;0;0;0;0
72039;20020;20;14.4;13.3;13.1;19;5;0;5;2;1;0;5;1;2
72040;21030;16;20.8;17.3;18.1;22.2;0;0;0;0;0;0;0;0;0
72041;21590;9.2;28.5;12.9;28.6;16.9;0;0;0;0;0;0;0;0;0
72042;21010;20.6;17.6;15.1;15.5;17.3;2;0;2;1;1;0;2;1;1
72043;21750;18;20.6;13.5;17.6;20.1;0;0;0;0;0;0;0;0;0
72044;22040;13.9;22.9;15.7;19.9;22;0;0;0;1;0;0;0;0;0
72045;22590;11.9;24.5;17.2;23.5;18.6;0;1;0;1;0;0;0;0;0
72046;21640;14;22.4;15.7;22.2;17.7;0;1;2;1;0;0;1;0;1
72047;22990;13.9;21.1;16.2;19.9;22;0;1;1;1;0;1;0;0;0
72048;22260;16.9;19.9;13.8;18.7;23.3;0;0;0;0;0;0;0;0;0
72049;19270;15.7;21.8;14.9;17.8;18.6;0;0;1;1;0;0;0;0;0
72050;20510;19.7;15.5;14.8;15.3;18.5;0;1;2;2;0;0;5;2;1
72051;22770;16.8;20.7;15.9;18.6;21.1;1;0;2;2;1;0;2;0;1
72052;21880;28.6;9.5;10.3;8.4;19.5;0;1;2;1;0;0;0;0;0
72053;23220;18.4;19;16.3;17.3;20.8;0;0;2;1;0;0;0;0;0
72054;22230;16.4;20.5;19.4;18.3;19.5;1;0;3;3;1;0;1;0;1
72056;22450;22.7;17.4;13.1;15.2;21.6;0;0;2;1;0;0;0;0;0
72057;N/A - r�sultat non disponible;23.7;15.3;11.2;16.6;30.4;0;0;0;0;0;0;0;0;0
72058;25110;18.9;18.4;13.3;17;22;3;1;2;2;1;0;2;3;2
72059;21280;16.4;18.5;16.8;17.4;22.2;0;1;1;1;0;0;1;0;0
72060;18850;22.3;13.9;12.8;13.9;23.6;0;0;0;0;0;0;0;0;0
72061;21560;12.9;23.5;15.2;23.5;18.5;0;0;1;1;0;0;4;0;1
72062;22330;17.8;18.3;14.6;18.4;25.5;0;0;1;1;0;0;0;0;0
72064;21130;25.3;14.8;12.6;10.5;24.5;0;0;0;1;0;0;0;0;0
72065;26290;27.1;14.5;13;13.7;21.7;3;0;7;1;0;0;5;1;1
72066;24270;18.3;23.7;9.2;23.2;22.1;0;0;0;1;0;0;0;0;0
72067;20630;15.4;22;16.3;19.7;21.8;0;1;1;1;0;0;0;0;0
72068;19560;24.2;11.7;12.4;11.1;16.4;3;0;1;2;1;0;1;1;1
72070;21740;18.8;17.6;19.6;16.4;22.4;0;0;1;1;0;0;0;0;0
72071;19810;23.7;13.7;12.6;12.1;19.3;7;0;4;7;2;2;7;4;2
72072;21720;12.1;23.8;14.8;22.3;22.7;0;0;0;0;0;0;0;0;0
72073;23490;17.6;20.5;14.1;20.3;23.2;0;0;1;2;0;0;2;0;0
72074;20490;25.8;16;12.3;17.8;16.9;0;0;0;0;0;0;0;0;0
72075;22270;15.1;22.2;14.8;23;20.2;0;1;1;1;0;0;0;0;0
72076;22400;17;28.2;10;27;12.4;0;0;0;0;0;0;0;0;0
72077;20850;22.1;17.7;13.3;14.9;20.3;0;0;0;1;0;0;0;0;0
72078;21020;20.6;18.6;13.9;17.7;19.2;0;0;1;1;0;0;0;0;0
72079;23030;17.7;20.7;13.1;20.3;21.6;0;0;0;0;0;0;0;0;0
72080;23240;23.9;17.6;12.4;16.1;18.8;3;0;2;2;0;0;0;4;0
72083;22590;16;23.1;13.9;20.2;23.2;0;0;0;1;0;0;0;0;0
72084;22230;19.1;18.6;15.9;18.3;20.1;0;1;1;1;0;0;0;0;0
72085;22220;22.6;13.2;14.8;15.4;25.3;0;0;0;0;0;0;0;0;0
72086;22340;29;18.1;10.9;18.1;18.8;0;0;0;0;0;0;0;0;0
72087;22790;27.6;14.2;10.5;14.4;25.4;0;0;0;1;0;0;0;0;0
72088;21720;10.9;19.6;16.3;19.8;27.3;0;0;0;0;0;0;0;0;0
72089;20470;20.1;16;14.6;14.1;18.7;3;0;2;2;1;0;5;4;1
72090;20960;16.9;19.3;15.1;17.2;17.9;3;0;4;3;1;0;0;0;1
72091;21110;33.4;9.6;11.9;11.1;29.6;0;0;0;0;0;0;0;0;0
72093;22890;22;17;14.6;17.2;22.6;0;0;1;1;0;0;0;0;0
72094;20610;18.5;19;15.7;18.4;19.1;0;1;0;1;0;0;0;0;0
72095;19050;15.8;19;19.4;16.7;18.7;2;1;3;3;1;0;7;3;2
72096;23190;15.6;21.3;15.2;23.3;16.6;0;2;1;2;0;2;1;0;1
72098;21070;22.8;17.2;15.3;15.3;21.2;0;0;0;1;0;0;0;0;0
72099;21700;12.2;25.3;16.8;22.4;19.2;0;0;0;1;0;0;0;0;0
72100;21970;11;21.9;18.7;22.9;19.5;0;0;0;1;0;0;0;0;0
72101;21110;11.2;23.9;15.6;20.9;23.2;0;0;0;1;0;0;0;0;0
72102;N/A - r�sultat non disponible;19.2;8.4;16.8;20.5;23;0;0;0;0;0;0;0;0;0
72103;20300;23.7;15.8;11.8;15;22.3;0;1;1;1;0;0;2;0;1
72104;20130;18.3;20.1;16.7;16.6;20.6;0;0;0;1;0;0;0;0;0
72105;23740;21.8;16.9;13.2;18.1;21;0;0;0;1;0;0;0;0;0
72106;22430;15.1;21.6;16.1;19.1;24.8;0;0;0;1;0;0;0;0;0
72107;23420;14.3;18.7;16.5;20.3;24.8;0;0;0;0;0;0;0;0;0
72109;21390;14.9;18.2;18.9;17.2;22.7;0;0;0;1;0;0;0;0;0
72110;21730;13.5;20.7;19.4;19;22.5;0;0;1;1;0;0;0;0;0
72111;23560;17.3;16.8;17.1;17.9;26.8;0;0;1;1;0;0;0;0;0
72112;19970;18;17.2;18.3;17.1;19.5;0;0;0;1;0;0;0;0;0
72113;23860;17.8;22.3;15.1;19.7;21.5;0;0;0;1;0;0;0;0;0
72114;21440;18.1;19.7;18;16.6;21.9;0;0;0;0;0;0;0;0;0
72115;20880;19.6;17.4;13.8;15.9;20.4;0;0;1;1;0;0;0;0;0
72118;20980;18.6;17.1;14.9;16.8;21.3;0;1;1;1;0;0;1;0;1
72119;22710;16.6;20.6;16.2;20.3;20.6;0;0;1;1;0;0;0;0;0
72120;21240;10.3;19.1;20.9;15.1;31.6;0;0;0;0;0;0;0;0;0
72121;20430;18;21.7;16.1;18.2;20.3;0;0;0;0;0;0;0;0;0
72122;22530;17.9;18.8;13.6;20;19.9;1;0;1;1;0;0;0;0;0
72123;N/A - r�sultat non disponible;13.1;9.8;28;8.3;19.7;0;0;0;0;0;0;0;0;0
72124;21380;20.5;16.8;14.6;16.5;19.6;3;1;6;3;1;0;6;1;2
72125;21760;19.8;19.8;14.2;17.2;23.1;0;0;0;1;0;0;0;0;0
72126;22100;19.5;18.8;19.4;20.1;19.3;0;0;0;1;0;0;0;0;0
72127;24160;23.7;15.9;13.2;16;22.1;0;0;1;2;0;0;1;0;1
72128;21060;23.6;15.9;12.6;17.8;20.5;0;0;2;0;0;0;0;0;0
72129;23010;13.2;22.5;15.8;23.9;20.9;0;0;0;1;0;0;0;0;0
72130;25550;11.4;24.1;16.5;24.7;19.2;0;0;0;1;0;0;0;0;0
72131;22250;16.8;20.1;19.3;17.8;20.6;0;0;0;1;0;0;0;0;0
72132;20660;19.8;14.4;16.5;14;18.3;6;4;12;8;2;4;5;9;5
72133;25510;18;18.7;16.4;17.7;25;0;0;1;2;0;0;0;0;0
72134;21440;19.9;16.5;12.2;16.4;23.3;0;0;0;0;0;0;0;0;0
72135;20770;15.9;24.5;13.8;20.9;20;0;0;0;2;0;0;0;0;0
72136;21170;14.1;20.9;12;22.8;25.7;0;0;0;1;0;0;0;0;0
72137;21990;22;20.4;12.8;19.2;18.2;0;1;0;2;0;0;2;0;0
72138;20210;20.1;16.2;13;13.9;18.4;3;2;4;2;1;0;1;1;1
72139;21650;17.2;21;13.5;18.8;21;0;0;1;1;0;1;3;0;0
72141;21810;16.4;19.6;14.2;18;25.4;0;0;1;1;0;0;0;0;0
72142;21590;18.5;15.8;15.1;15.1;21.3;0;0;0;0;0;0;0;0;0
72143;20150;20.3;13.3;12.4;13.2;16.7;1;1;2;2;1;0;1;0;1
72144;20310;23.4;11.2;12;12.2;23.4;0;0;0;0;0;0;0;0;0
72145;21130;26.9;15.4;13.3;16;20.2;0;0;0;0;0;0;0;0;0
72146;23590;20;20.5;12.4;19.8;19.1;1;0;2;1;0;0;0;2;1
72147;23300;16.4;21.4;15.4;20.3;22.2;0;0;1;1;0;0;0;0;0
72148;N/A - r�sultat non disponible;28.8;14.9;17.4;20;16.3;0;0;0;0;0;0;0;0;0
72149;21060;14.8;19.8;20.1;17.1;23.3;0;0;0;0;0;0;0;0;0
72150;22990;15.9;22.6;14.9;21.2;20.5;0;0;1;1;0;0;0;0;0
72151;21640;22.7;16.4;16.3;16.3;22.1;0;1;0;2;0;0;0;0;0
72152;22460;28.1;12.8;12.8;12.1;21.3;0;0;0;0;0;0;0;0;0
72153;20250;20.5;17.5;10.2;17.1;23.2;0;0;2;1;0;0;1;0;0
72154;21050;20.3;14.2;17.8;13.8;21;7;1;13;10;3;3;13;10;5
72155;23020;20.2;17.4;14.2;16.2;21.5;0;0;3;1;0;0;3;3;1
72156;21220;15.4;20.4;15.6;19.6;23.3;0;1;1;1;0;0;0;0;0
72157;24520;17.4;18.5;14;17.8;22.2;0;0;0;1;0;0;0;0;0
72158;20790;14.6;19.4;17.2;20.7;17.9;0;1;0;1;0;0;0;0;0
72160;21700;19.5;19.2;12.8;17;24.7;0;0;0;0;0;0;0;0;0
72161;20680;25.3;12.3;12.1;12.4;21.5;0;1;1;1;0;0;1;0;0
72163;21430;13.9;22.2;16.3;19.8;23;0;0;0;1;0;0;0;0;0
72164;N/A - r�sultat non disponible;22.2;14.3;22.2;11;19.1;0;0;0;0;0;0;0;0;0
72165;22570;21.1;18.4;13.8;18.6;20.3;0;0;1;1;0;0;1;1;1
72166;22350;19.6;19.7;15.2;22.7;18.7;0;0;0;1;0;0;0;0;0
72167;22260;10.9;25.5;18.7;20.8;20.9;0;0;0;1;0;0;0;0;0
72168;20340;19.2;15.5;14.6;14.2;20.1;2;0;4;3;2;0;2;1;2
72169;23600;17.9;19.8;15.9;18.3;22.2;0;0;2;1;0;0;0;0;0
72170;20760;22.4;14.1;14.7;15.2;21.4;0;0;0;0;0;0;0;0;0
72171;21770;37.5;9.6;6.8;14.5;19.2;0;0;0;0;0;0;0;0;0
72172;21690;16.7;19.3;16.7;19.2;18.7;0;1;1;1;0;0;0;0;0
72173;21520;24;16.2;14.4;14.6;21.6;0;1;0;1;0;0;0;0;0
72174;N/A - r�sultat non disponible;22.2;16.7;15.8;25.9;13;0;0;0;0;0;0;0;0;0
72175;20490;20.4;14.8;12.5;14.7;22.1;0;2;2;1;0;0;2;1;1
72176;19610;25.5;13.3;11.7;13;18.6;5;1;4;4;1;0;3;1;2
72177;22090;14.4;20.3;15.3;20.3;23.9;0;0;0;1;0;0;0;0;0
72178;18470;17.9;22.9;17.9;19.4;15.9;0;0;0;0;0;0;0;0;0
72179;20540;19.9;18.2;14;16.3;20;0;2;3;2;0;0;0;3;1
72180;18610;21.8;15.7;15.1;13.2;17.4;2;4;5;5;2;1;5;7;2
72181;20800;16.2;16.9;21.3;16.9;17.3;35;43;109;87;23;14;94;67;45
72182;21020;17.9;16.8;14.7;15.6;21.4;0;3;1;1;0;0;2;0;1
72183;20040;20.5;19.4;13.3;17.6;19.4;0;0;1;1;0;0;0;0;0
72184;21730;16.7;18.1;16.2;16.2;24.5;3;0;0;0;0;0;0;0;0
72185;21380;17.7;21;16.8;19;19.9;0;0;0;1;0;0;0;0;0
72186;21520;16.3;21.9;15.3;19.9;18.9;0;0;0;1;0;0;0;0;0
72187;20450;17.2;22.1;12.7;21.2;20.2;0;0;1;1;0;0;0;0;0
72188;22580;27.8;19.2;11.2;19.8;17.3;0;0;0;0;0;0;0;0;0
72189;19340;19.9;12.5;12;12.3;21.2;1;0;2;3;1;0;2;1;1
72190;22940;31.5;12.1;11;16.6;22.6;0;0;0;0;0;0;0;0;0
72191;20860;19.9;16.3;13.6;15.4;18.6;1;1;2;3;1;0;2;1;1
72192;N/A - r�sultat non disponible;20.9;16.3;2.8;21.9;23.8;0;0;0;0;0;0;0;0;0
72193;21100;19.2;18.3;15;16.6;20.1;0;0;0;1;0;0;0;0;0
72194;20380;12.9;26.8;15.3;23;18.4;0;0;0;0;0;0;0;0;0
72195;21140;15;22;14.7;19.6;21.9;0;1;1;2;0;0;1;0;1
72196;20660;13.2;22.6;12.8;23.1;21.2;0;0;3;1;0;0;0;0;0
72197;21410;10.5;24.3;16.9;24;19;0;0;0;1;0;0;0;0;0
72198;25120;19.5;20;12.9;19.3;21;1;1;1;2;0;0;1;0;1
72199;21210;20.7;21.8;13.8;15.6;24;0;0;0;0;0;0;0;0;0
72200;23630;17.1;20.8;14.9;18.9;22.4;0;0;3;2;0;0;1;1;1
72201;20050;24.1;18.7;11.2;17.5;23.9;0;0;0;0;0;0;0;0;0
72202;21280;20.5;18.7;15.4;20.2;19.6;0;0;0;0;0;0;0;0;0
72204;21100;17.9;19.6;14.8;22;18;0;0;1;1;0;0;0;0;0
72205;22280;12.8;25.3;14.9;22.4;19.2;0;0;2;1;0;0;0;0;0
72208;22160;18.5;11.9;10.5;13.5;17.7;0;1;2;1;0;0;1;0;1
72209;20570;17.4;17;17.2;17.9;22.7;0;1;0;0;0;0;0;0;0
72210;20110;23.8;17.1;14.2;19.4;21.3;0;0;0;1;0;0;0;0;0
72211;18020;16.1;18.8;14.6;14.8;24.2;0;1;1;1;0;0;0;0;0
72212;20890;17.5;19.9;14.1;18.6;19.5;0;0;0;1;1;0;0;0;0
72213;22370;21.2;17.1;15.4;15.8;21.3;3;1;5;2;1;0;1;2;1
72214;N/A - r�sultat non disponible;50;8.2;8.2;16.4;16.4;0;0;0;0;0;0;0;0;0
72215;20870;15.7;20.7;16.8;16.8;19.1;0;0;1;1;0;0;2;0;1
72216;21490;9;24;19.8;20.3;20.7;0;0;0;1;0;0;0;0;0
72217;25640;23.3;18.4;12.2;17.4;21.8;0;1;3;1;0;0;1;1;1
72218;20710;15.3;21.3;15.5;20.6;19.3;0;0;0;0;0;0;0;0;0
72219;21540;13.4;20;19;15.2;26.1;0;0;1;2;0;1;0;0;0
72220;21120;19;16.5;10.1;16.8;20.7;0;0;0;1;0;0;0;0;0
72221;19930;20.3;15.8;11.9;16.3;23.7;0;0;0;1;0;0;0;0;0
72222;20960;19.3;18.9;14.6;18.7;19.8;0;0;0;0;0;0;0;0;0
72223;20920;17.3;18.8;14.3;17.7;20;1;1;2;3;1;0;3;1;1
72224;21450;14.7;26.4;13.6;21.4;19;0;0;0;1;0;0;0;0;0
72225;21860;17.1;18.6;16.8;17.8;22.3;0;0;0;1;0;0;0;0;0
72226;21270;11.7;23.9;17.5;20.5;21;1;0;1;1;0;0;0;0;0
72227;N/A - r�sultat non disponible;6.1;18.3;24.4;18.3;24.4;0;0;0;0;0;0;0;0;0
72228;21990;16.3;17.7;14.3;16.1;24.6;0;1;2;2;0;0;1;0;1
72229;19220;15.2;20.2;13.3;17.4;22.5;0;1;0;1;0;0;0;0;0
72230;23670;17.5;20.1;14.2;18.3;23.7;0;1;0;1;0;0;0;0;0
72231;23650;18.9;19.2;13.9;17.9;20.7;2;1;3;3;1;0;2;0;1
72232;22010;8.8;24.9;18.1;24.9;21.4;0;0;0;1;0;0;0;0;0
72233;N/A - r�sultat non disponible;26.6;18.4;14;16.9;15.5;0;0;0;0;0;0;0;0;0
72234;21300;19.1;14.3;13.2;20.8;20.9;0;0;0;0;0;0;0;0;0
72235;20610;15.8;21.7;15;22.4;16.7;0;0;0;1;0;0;0;0;0
72236;24570;22.5;14.7;13.1;16.7;26.7;0;0;0;0;0;0;0;0;0
72237;21730;13.5;24.6;14.1;24.4;18.7;0;0;0;0;0;0;0;0;0
72238;N/A - r�sultat non disponible;15.5;19.7;12.6;9.9;35.2;0;0;0;0;0;0;0;0;0
72239;22100;14.5;17.1;18.1;17.4;25.8;0;0;1;1;0;0;0;0;0
72241;22310;19.8;16.5;16.9;16.5;18.7;3;0;2;3;0;0;3;1;1
72243;21230;16.8;20.2;12.7;16.4;21.5;0;0;2;1;1;0;0;0;1
72244;21600;15.9;16.7;14.7;16.1;24.3;1;0;2;3;1;1;1;1;1
